	text	emotion
6351	越南 总是 滋事 , 中国 热衷 和平 . / / @ 于海青 ： 谁 不想 化干戈为玉帛 ， 谁 不 希望 拥抱 和平 ， 然而 越南 南海 闹事 ， 考验 , 中国 人 智慧 的 时刻 又 来 了 。	disgust
6352	回复 @ 我家 露台 阿驰 : 话 说 ， 这个 季节 去 正是 好 时候 啊 ， 为什么 我们 的 假期 这么 少 这么 少 啊 / / @ 我家 露台 阿驰 : 回复 @ evenjs : 美的 跟 画 似的 ～ ～ 色彩 饱和度 极高 。 梦里 不过如此 。 / / @ 我家 露台 阿驰 : 如果说 念念不忘 想 再次 重游 的 地方 我选 新疆 吧 ，	sadness
6353	听 朋友 说 ， 他 儿子 与 同学 聚餐 ， 约 在 中餐馆 包厢 ， 围绕 谁 坐 上首 产生 了 争议 ： 一部分 支持 按 老爹 级别 ， 一部分 支持 按 学校 级别 ， 还有 一部分 支持 按 学习成绩 。 最后 大家 一致同意 班花 坐 了 上首 。	none
6354	过年 ， 其实 就是 一种 亲情 的 体验 或 回忆 。 平时 都 忙 吧 ， 连 最 珍贵 的 亲情 都 变淡 了 ， 只有 在 过年 的 时候 才 被 集中 释放出来 ， 这 恐怕 就是 过年 最 本质 的 意义 吧 。	none
6355	有人 说 过 ， 每个 人 一生 都 会 遇到 四个 人 ， 第一个 是 你 自己 ， 第二个 是 你 最 爱 的 人 ， 第三个 是 最 爱 你 的 人 ， 第四个 是 共度 一生 的 人 。 生活 最 爱 开玩笑 ， 你 最 爱 的 ， 往往 没有 选择 你 ; 最爱 你 的 ， 往往 又 不是 你 最 爱 的 ; 而 最终 跟 你 共度 一生 的 ， 偏偏 不是 你 最 爱 也 不是 最爱 你 的 ， 只是 在 最 适合 的 时间 出现 的 那个 人 .	none
6356	如果 我 曾经 或多或少 地 激励 了 一些 人 的 努力 ， 我们 的 工作 ， 曾经 或多或少 地 扩展 了 人类 的 理解 范围 ， 因而 给 这个 世界 增添 了 欢乐 ， 那 我 也 就 感到 满足 了	none
6357	换季 ， 收拾 衣服 、 分类 ， 沉寂已久 的 夏装 开始 占据 主卧 衣柜 ， 各种 秋冬 衣物 进入 杂物间 ? ? ? ? ? 琐碎 而且 繁重 的 工作 。 崩溃 了 。	disgust
6358	在 市场 通道 中间 设一 一平方米 的 雕塑 ， 意味着 整条 通道 作废 ， 为啥 不 建议 在 更 方便 的 地方 ？ 另 ， 几可 确定 ， 即便 建了 雕塑 ， 不久 的 将来 她 依然 会 被 遗忘 。 纪念 、 警醒 ， 立 塑像 的 意义 远不如 每个 人 从 自己 做起 不再 冷漠 ， 每个 父母 从 自身 做起 看护 好孩子 。	none
6359	什么 情况 ， 报名 报名 ， 我 可以 趁 中午 上班时间 不 休息 ， 就是 要 玩 新 买 的 大黄蜂 。 希望 这次 能够 好运 ， 支持 孩之宝 ， 大 朋友 的 玩具 。	like
6360	北大 体育场 ， 中 德 足球 论坛 ， 全球 最 著名 的 绿茵场 德国 罗圈 儿腿 — — 利特 巴尔斯 基在 给 我们 的 高中 球员 言传身教 。 在 我 眼里 ， 51 岁 的 老 利比 这些 年轻 球员 ， 动作 更 标准 、 更 有 力度 ， 不由得 想起 老米 卢 那句 ＂ 态度 决定 一切 ＂ 。	none
6361	大菠萝 来 喽 ~ 哈哈 ~ 万众 期待 的 畅销 动作 角色扮演 游戏 《 暗黑 破坏神 3 》 正式 启动 封测 。 暴雪 已经 向 一些 玩家 发出 了 第一批 封测 邀请 。 腾讯 游戏 频道 《 暗黑 3 》 测试 资格 发放 活动 也 将 展开 。	happiness
6362	2010 年度 经典 MSN 签名 TOP10 ：   TOP1   中国 几千年 解决不了 的 重男轻女 问题 ， 竟然 让 房地产 解决 了 。 。 TOP2   肠道 总面积 有 200 平米 ， 我们 住房 还 没有 屎 住 的 地方 大 ， 还 不如 去 当 屎 ， 真是 生 不如 屎 啊 ~ TOP3   物价 与 欧洲 接轨 ， 房价 与 月球 接轨 ， 工资 与 非洲 接轨 。 TOP4   一个月 总有 那么 三 十几天 不想 上班 。	none
6363	就算 有 一天 太阳 也 不再 爱 我 ， 我 也 要 面带笑容 的 站 在 你 面前 ， 让 你 看见 那个 你 曾 深深 爱着 的 我 ， 依然 还是 老 样子 。	none
6364	如今 假货 太 多 ， 给 领导 同志 们 搞 点 特殊 ， 呵呵 、 殊不知 、 所谓 领导 特供 酒 出现 造假 寻租 空间 ， 喝 的 也 是 假酒 ， 但 领导 同志 虚荣心 起 ， 还乐 呢	none
6365	最新 流言 : 据 Euro   Entertainment 的 总裁 透露 TH4 月 将 不会 在 俄罗斯 举办 演唱会 , 不过 今年 秋天 Tokio   Hotel 计划 有 一场 不 插 电 巡演 ...	none
6366	害怕 天黑 却 喜欢 黑夜 ； 我 这个 人 害怕 未来 却 止不住 梦想 。 我 这个 人 就算 痛彻 心扉 还 不肯 认输 ； 我 这个 人 不要 强 却 活得 那么 倔强 ； 我 这个 人 很 矛盾 很 悲情 心中 却 不肯 放弃 理想 ； 我 这个 人 生活 并 不好 ， 但 很 满足 。 我 这个 人 虽然 别人 看到 的 都 是 笑脸 ， 可 一个 人时 总会 痛哭 ； 哭泣 中 忘记 一切 ， 天亮 后 希望 一切 重 来 。	none
6367	妈妈 的 ， 今天 去 解放碑 找 NOVO 百货 ， 找 半天 都 没 找到 。 关键 是 又 和 长辈 一起 的 ， 不好 一直 喊 她 陪 我 逛过去 逛过来 的 ， 加上 又 在 下 毛毛雨 ， 就 没 逛 了 。 哪 天 还要 找个 时间 去 找 一下 吗 ， 还要 去 女人街 买点 假睫毛 这些 。 哪个 陪 我 一路 去 嘛	sadness
6368	今天 会务 组请 到 香港 张耀良 大 律师 前来 授课 。 一直 觉得 白发 男 律师 特别 有型 ， 曾经 听闻 沪 上 一位 而立之年 的 男 律师 将 满头 黑发 染白后 案源 猛增 （ 未经 核实 ， 男 律师 们 慎 模仿 [ 偷笑 ] ） 。	none
6369	胖虎 吃 了 洁 厕球 ！ ！ ！ 满 舌头 都 是 蓝 ！ 牙膏 刷 不 掉 ！ ！ 不会 中毒 吧 ？ ？ ？ 我 今儿 真 生气 了 ！ 拖鞋 一通 抽 ！ 胖虎 耳朵 里面 被 我 抽 淤血 了 ！ ！ 真的 气坏 了 ！ ！ 逮 什么 吃 什么 ！ 真 吃 死 了 多 冤 啊 ！ 会 不会 中毒 啊 ！ ！ ！ 紧张 死 了	fear
6370	獅子 座 最 要面子   最 重要 的 就是 尊嚴 ~   獅子 座 脾氣 不好   但 心地 很 好 ~   狮子座 喜欢 逞强 ~   狮子座 害怕 孤单 ~   狮子座 的 优点 不是 外貌   而是 气质 ~   你 知道 獅子 座 有 多 累 嗎 ？ [ 睡觉 ] [ 睡觉 ]	none
6371	今日 终于 有 机会 做 第二次 微针 了 ， 今晚 加大 做 力度 ， 并 增加 不同 角度 滚动 ， 保佑 千万 不要 红肿 。 而且 ， 按照 说明书 指引 ， 针完 敷上 MasK , 期待 明天 的 效果 。	like
6372	也 叫 红 钳 蟹 ， 五月 带 lp 去 舟山 还 在 东港 的 马路上 跟 她 介绍 这片 土地 下 抓 蟹 的 故事 。 钢筋水泥 啊 ， 埋掉 的 是 多少 无法 复原 的 生态 和 单纯 的 美好	sadness
6373	小区 门前 已经 清扫 干净   在 路上 看到 环卫工人 在 扫雪 ， 想起 中学 在 自由 大路 扫 了 七年 呢 ~ ~ 不过 捏 ， 扫雪 相当于 自由 活动课 , 不用 自习 ， 还 能 逛逛 桂林 路 ， 也 是 乐趣 哈	happiness
6374	大家 有票 的 人 都 在 倒 數到 來 的 日子 , 但 我 卻 不 知道 ... 雖然 我 有票 卻 完全 沒有 那種 期待 , 開心 的 感覺 , 是 一種 完全 不 知道 前面 的 路 要 怎麼 走 , 真不知道 我 有 沒 有 機會 在 演唱 會前 有 倒數 , 期待 , 開心 的 感覺 [ 淚 ]	sadness
6375	刹间 ， 忘 了 自己 是 在 那个 城市 了 ！ 直到 看见 自己 的 爱车 [ 脚印 ] [ 脚印 ] [ 脚印 ] [ 脚印 ] [ 脚印 ] [ 脚印 ] [ 脚印 ]	none
6376	开光 法会 由 灵光 寺 方丈 常藏 法师 主持 。 中国佛教协会 会长 传印 长老 ， 国家 宗教 事务局 蒋坚永 副局长 ， 大 韩 佛教 天台宗 总务 院长 朱正山 长老 ， 日本 临济 宗妙 心寺 派 灵云院 住持 则 竹秀南 长老 ， 缅甸联邦 共和国 宗教 杜拉 吴敏貌 部长 先后 致词 。 全国 各省市 佛教协会 各大 寺院 以及 港澳台 佛教界 高僧 大德 也 纷纷 发来 贺电 表示祝贺 ！	none
6377	女性 心理 调查 ： 一 、 一 穷小子 冒充 有钱人 和 你 恋爱 , 然后 被 你 发现 , 你 如何 选择 ？ 结果 ： 百分之九十 的 人 选择 断绝关系 。 理由 ： 诚实 是 最 重要 的 品质 之一 。 二 、 一 有钱人 冒充 穷人 和 你 恋爱 , 然后 被 你 发现 ， 你 如何 选择 ？ 结果 ： 百分之九十 的 人 选择 继续 交往 。 理由 ： 我 爱 的 是 他 的 人 ， 又 不是 他 的 钱 ， 哈哈 ！	none
6378	对 哦 ～ 預祝 小王子 明天 得獎 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ， MP 也 加油 出新 專 ！ 焦急 等待 上海 簽售 ~ ~ ~ ~ ~	like
6379	交通广播 播报 北京市政府 提醒 ， 为了 生态环境 ， 在 购买 电子产品 时请 购买 二级 能耗 以上 产品 ， 晕 ， 二级 能耗 几人能 懂 ！	disgust
6380	猛然 发现 原来 我 的 扣扣 终于 两个 太阳 了 。 。 。 。 。 。 除了 这个 小小的 惊喜 ， 今天 是 各种各样 的 不爽 。 。 。 。 。 。 [ 怒 ]   [ 怒 ] [ 怒 ]	anger
6381	/ / @ 抗抗 小 马甲 ： @ 茈 悸 ms   @ stax   要 不要 一起 去 看 皇阿玛 ！ ！ / / @ 暨南大学 : 据说 铁林 院长 将 在 周四 参观 展出 ？	none
6382	一到 跟 母亲 有关 的 日子 就 黯然 。 我 有生以来 买 的 第一束 鲜花 ， 就是 献给 自己 母亲 的 ， 那 是 十几年 前 的 事情 了 。 那时 也 没什么 钱 ， 只 买 了 很小 的 一束花 ， 抱 在 怀里 进 了 屋 。 放在 床头 ， 瘫痪 在 床 的 妈妈 可 高兴 了 。 看 我 爸 这辈子 那 不会 来 事儿 的 样子 ， 估计 妈 是 生平 头 一次 收到 鲜花 吧 。 从那以后 ， 我 年 年 都 买 ， 直到 母亲 去世 。	sadness
6383	今天 收工 了 ！ 好困 啊 ！ [ 困 ] 明天 母后 就 走 了 ！ 真的 有点 不舍 的 ！ 母 后 ！ 今晚 雨戏 ！ ！ 注意 保暖 啊 ！ 哎 ！ ！ ！ 不过 幸好 还有 玉 姐姐 啊 ！ 还有 大哥 二哥 他们 在 ！ 继续 努力 ！ ！ ！ ！ [ 太阳 ]	happiness
6384	Orange 温馨 提示 ： 5 月份 有 新 优惠活动 喇 ! ! [ 鼓掌 ]   即日起 , 凡 关注 并 转发 本微博 , 即可 享受 洗 , 剪 , 吹 [ 8 ]   折 [ 叹 号 ] [ 叹 号 ]   电 , 染 , 焗 [ 7 ]   折 优惠 ! ! ! ! ! ! ! [ 给力 ]   [ 给力 ]   心动 不如 行动 , 换个 发型 , 换个 心情 ...... [ 花心 ]   [ 赞 ]   [ good ]	like
6385	今天 在 会议 上 ， 深切 的 感觉 到 产品 的 同质化 、 营销 的 同质化 ， 其 真正 的 根源 是 思维 的 同质化 。 所有 的 人 都 在 同一个 盒子 里 思考 ， 连 表达 的 语言 都 是 同样 的 。 如果 连 跳出 盒子 的 勇气 和 能力 都 没有 ， 何谈 创新 ？	disgust
6386	一个 人 算题 过程 中 ， 口中 念叨 ： 三乘 七 到底 是 多少 呢 ？ 想 了 半天 没有 结果 ， 顺口 说 了 句 ： 管 他 三七二十一 的 ， 就 写 23 吧 。	none
6387	我刚 在 公司 发过 疯 ， 今天 一个 老朋友 拍照 我 提前 两天 就 跟 团队 里面 的 人 说 了 这个 案子 很 重要 ！ 化妆 和 风光 居然 迟到 半小时 ！ 还 没 打仗 就 输 了 ， 客户 置疑 我 团队 的 专业 素质 ！ 我 真他妈 火 大 ！ 客户 没有 错 ！ 我 团队 里面 都 什么 吊人 ！ 负责 哎 ！ 谁 砸 我 饭碗 我 砸 谁 的 ！ 操 ！ 我 刘方接 的 任何 案子 都 漂漂亮亮 ！ 这是 污点 我 受不了 ！	anger
6388	福建 启动 菜价 异动 协商 机制   与 3 月 15 日 相比 ， 3 月 26 日 全省 18 种 蔬菜 价格 13 降 5 升 ， 平均 跌幅 为 5.5% ， 其中 上海 青 、 油菜 、 菜花 、 圆白菜 等 当家菜 价格 跌幅 明显 ， 全省 平均 每 500 克 上海 青 2.48 元 、 油菜 3.16 元 、 菜花 3.33 元 、 圆白菜 1.94 元 、 黄瓜 3.61 元 、 胡萝卜 1.74 元 ， 分别 下跌 20.8% 、 19.2% 、 14% 、 12.2% 、 11.3% 、 9.4%	none
6389	端午 杯 足球赛 就要 开始 ， 馒头 和 包子 在 一旁 观战 。 解说 ： 场上 身披 绿色 战袍 的 是 粽子 联队 ， 身披 白色 战袍 的 是 鸡蛋 队 。 欢迎 大家 参加 短信 竞猜 , bla ～ bla ． ． ． ． ． 包子 ： 不用 猜 了 ， 粽子 联队 必胜 。 馒头 ： 为啥 ？ 包子 ： 人家 有米 啊 。	none
6390	蝈蝈 你 肿 么 了 ！ 你 肿 么 又 换 手势 了   TvT .... 剪刀 石头 布 不是 这么 玩 的 呀 偶 吧 们 =   = .... 俩 剪刀 俩 石头 七个 布 。 。 。 。 [ 哼 ]   .... 还是 说云 蝈蝈 在 cos 招财猫 [ 思考 ]	surprise
6391	由于 电脑 在 运行 时 不可避免 地会 产生 电磁波 和 磁场 ， 因此 最好 将 电脑 放置 在 离 电视机 、 录音机 远 一点 的 地方 ， 这样 做 可以 防止 电脑 的 显示器 和 电视机 屏幕 的 相互 磁化 , 交频 信号 互相 干扰 。	none
6392	高端 的 天王 天后 都 是 神   创作 越来越 不红 是 市场 的 错   是 别人 卖 的 太 好 的 错 N年 不 发还 必须 要求 市场 时刻 供着   不然 就是 市场 错 了   再 不 就是 市场 抛弃 音乐 了 真 高端   贝多芬 是 觉得 自己 的 音乐 不 纯   就 天王 天后 的 是 纯 的	disgust
6393	当 你 见证 了 你 喜欢 的 明星 从 跌倒 到 爬 起 . 你 见证 了 他 平凡 的 一面 和 光耀 的 一面 . 当 你 看着 他 从 幼稚 变得 成熟 从 退缩 到 勇敢 . 你 就 再也 放不下 对 他 的 喜欢 了 . 郭敬明 。	none
6394	我 终于 了解 到 永恒 不是 信念 不是 爱情 也 不是 宵夜 ， 而是 虚无 ， 就是 什么 也 他妈的 ， 没有 。 就 好比 ，   我 现在 的 肚子 ，   很 虚无 ， 很 没有 ， 很缺 宵夜	sadness
6395	读完 了 《 行路 中国 》 。 没 办法 ， 这 本书 文字 实在 是 太 顺畅 了 ， 刚 把 它 吞进 嘴 里面 ， 就 跟 人参果 一样 刺溜 一下 穿过 食道 ， 一头 扎进 胃 里面 。 是 那种 拿 起来 就让 人 欲罢不能 ， 感觉 不 一口气 读完 就 有 负 祖国 和 人民 的 书 。 用 美国 人 的 视角 来 观察 一个 剧烈 变动 着 的 东方 社会 ， 不 带有 居高临下 的 优越 和 使用 既有 模式 与 理论 的 僵化 ，	like
6396	某 老中医 说 ： 相思 瞌睡 少 ， 暗恋 心不老 ； 调情 解 烦恼 ， 花心 练 大脑 ； 偷情 心脏 好 ， 泡妞 抗衰老 。 — — 信不信 由 你 。	none
6397	突然 好 想 吃 南京 大牌 档 的 糖芋 苗 了 ， 嘴角 泛酸 ， 叫 美女 在 德基 占 位置 等 我 ， 诱骗 @ 金思辰   来接 我 未果 ， 只好 准备 打车 前往 。 一 想到 这个 点 打车 去 新街口 ， 头皮发麻 菊花 一 紧 。 现在 南京 的 出租车 司机 ， 你 都 不好意思 跟 他 说 高峰 时期 去 新街口 ， 像 你 欠 他 钱 似地 ， 99% 都 是 掉头就走 。	disgust
6398	曾经 有位 攻 说 过 ， 她 将 把 改编 雷歌 改编 到 韩 小毛 唱 为止 ， 或者 改编 到 被 老 曹 揍 为止 。 。 。 。 我 森森 的 赶脚 后者 的 可能性 会 比较 大 [ 衰 ]   额米 豆腐 ~ ~ ~ ps ： 不许 @   老 曹哈 ！ ！ 谁 敢 @   我 揍 谁 ！ ！ ！	happiness
6399	7 : 55 分 已经 到 学校 啦 ~   就 因为 要食 早餐 ， 喉咙 吞口水 痛到 爆 ， 搞 到 剩系 买 佐 糯米鸡 同 皮蛋 瘦肉粥 咋 [ 可怜 ] 晕 ， 昨晚 又 忘 了 做 功课 ， 我 d 分 已经 扣 到 - 10 了 …	sadness
6400	对 一个 人 产生 好感 很 容易 ， 爱上 他 也 不难 ， 难 的 是 相守 ； 不管怎样 都 相濡以沫 ， 不管 有 什么 遭遇 也 愿 同舟共济 ， 不管 发现 有 多少 缺点 与 不足 也 心甘情愿 去 接受 包容 ． 一辈子 相爱 不 因为 他 外貌 ， 不 因为 他 的 才学 ， 也 不 只是 因为 他 痴情 ． 而是 因为 ～ 他 就是 那个 人 ， 那个 让 你 牵手 走 一辈子 的 人 ， 那个 让 你 爱 得 无怨无悔 的 人	none
6401	某 经销商 独家 买断 25 台 进口车 ， 进价 大概 45 万左右 ， 占用 资金 超 1000 万 ， 半年 了 一台 都 没 卖出去 。 后来 该店 派出 25 个 销售员 ， 到 全国 各 汽车 市场 假装 以 50 万买 这车 ， 每人 还交 了 2 万 定金 。 车 贩子 们 拿 了 定金 四处 打听 ， 最后 都 联系 上该 经销商 ， 均 按 47 万 购车 。 之后 交了 订金 的 人 都 人间蒸发 。 该 经销商 成功 实现 0 代价 清库 。	none
6402	泰国 长大 ， 只身 赴 新西兰 求学 ， 后 回 美国 深造 ， 国籍 泰国 ， 坚持 自己 是 东方人 。 一个 人 在 PC 那个 排外 国家 坚持 奋斗 ， 不 一样 的 人生 经历 造就 不 一样 的 人 ， 希望 更 多 的 人 喜欢 和 支持 你 。 心疼 你 ， 你 洗困 。 希望 所有 的 不 愉快 远离 你 。	like
6403	哈气 都 有 了 ， oh ！ 上海 比 想象 中 还要 冷 ， 所幸 的 是 ， 登机 前 我 准备 了 羽绒服 放在 袋子 里 ， ， 以备 万一 ！ 结果 派 上 用 了 ， 我 真 不是 一般 的 聪明 啊 ！ 上海 的 天气 真的 很 糟糕 哦 ， 降落 的 时候 云 都 很 低 ， 快要 降落 的 时候 才 看到 上海地区 。 。 oh 。 。 。 云真 够低 啊 。 。 还 气流 不 稳定 。 。 算了 。 。 。 重要 的 是 。 。 能 见到 你们 就 好 啦 ！	happiness
6404	为什么 日本 人 挤破 头 也 要 进大 公司 ? 因为 公司 规模 越大 的确 薪水 越高 ,   这 也 可能 是 日本 独有 的 经济 怪相 . 新 一年 日本 广告行业 的 人均 薪酬 排行 和 盈利 排名 再次 完全一致 ,   电通 再度 以 人均 1163 万日元 ( 90 万 人民币 ) 年薪 君临 全球 业界 .	none
6405	同事 被 一个 问题 困扰 了 好几年 ， 一直 搁 在 心里 ， 成 了 个 事 了 ， 她 想 问问 ： 温总理 每次 下乡 穿 的 那双 白色 旅游鞋 ， 是 有 若干 双 一样 款式 的 呢 ？ 还是 就是 这 一双 呢 ？	none
6406	那个 宣传 安全 三角区 谣言 的 人 活该 被 震 死 ！ ！ ！ 地震 时看 玛莎 姐 的 妈妈 肿 么 做 ！ ！ ！ 地震 的 时候 就是 要 躲 到 安全 坚固 的 家具 下面 ， 或者 躲 在 承重墙 的 墙角 以及 卫生间 这样 空间 比较 小 比较 坚固 的 区域 ， 尽量 把 自己 缩起来 ， 并且 保护 头部 ！ ！ ！	anger
6407	头纱 很 美 ， 但 在 大陆 教友 中 已 不多见 了 ！ 据说 ， 未婚 女性 戴 白纱 ， 已婚 女性 戴 黑纱 ！ 觐见 教宗 时 ， 奉 天主教 为 国教 的 国家 ， 第一夫人 或 王后 可以 穿 白色 衣服 佩戴 白纱 ， 其他 一律 着 黑装 佩戴 黑纱 ！ 是 这个 样子 吗 ？ ？	none
